108 9244
108 15406
108 2967
108 101
108 3865
108 8153
2529 8043
119 4285
2378 873
2378 3369
2378 2367
8152 723
8152 127
8152 12
4703 12
8153 723
8153 127
5491 5283
2900 1246
8277 127
709 127
14191 12686
4336 12
165 1953
165 6095
3639 6713
7419 3985
8644 127
8730 127
8730 1061
8582 2381
8582 5283
7245 6713
734 723
734 1061
734 88
8454 88
737 1061
3623 127
8510 6713
2836 6713
813 127
813 12
8903 3985
4029 130
5283 6789
5283 2668
5283 2459
5283 10876
5283 214
5283 723
2846 127
2846 2381
2846 12
2517 127
2517 3438
867 2381
870 12
873 2367
4584 1061
4584 127
4584 3438
4584 6713
4793 127
8622 1061
8622 3985
8457 127
8457 12
3685 3985
906 8167
3064 1061
9014 723
945 127
945 12
950 127
8527 12
954 2381
3955 2476
74 127
1007 1061
1009 127
1009 12
1009 3985
6548 2381
6548 1061
6548 6713
4013 12
133 1061
5911 127
5911 2381
5911 12
5911 6713
5911 723
5911 1061
5911 3985
5911 3438
3534 4021
4051 2381
8611 127
8611 12
8611 3438
4185 1061
4185 6713
148 2381
13179 1061
4 1061
4 147
4 127
6178 127
2681 723
127 3004
127 3055
127 4005
127 14671
127 1241
127 163
127 7068
127 3181
127 8071
127 15870
127 14680
127 6787
127 4575
127 6161
127 8954
127 4574
127 4743
127 11184
127 4485
127 164
127 255
127 7001
127 3324
127 162
127 12557
127 1275
127 128
127 5540
127 2459
127 4410
127 1163
127 2986
127 506
127 4601
127 7362
127 3148
127 18039
127 18040
127 18041
127 18005
127 18042
127 18043
127 1808
127 2503
127 15406
127 12706
127 1302
127 13108
127 16583
127 3758
127 1517
1061 7001
1061 6789
1061 4887
1061 11551
1061 9058
1061 7612
1061 4420
1061 2677
1061 4354
1061 9367
1061 7520
1061 18044
1061 6248
1061 18045
1061 13123
1061 3714
1061 130
1061 18046
1061 18047
1061 1275
1061 3821
1061 214
1061 5576
1061 3818
1061 1334
1061 4024
1061 5588
1061 13846
1061 4137
1061 3129
1061 11644
1061 163
1061 6897
1061 10732
1061 4304
88 1439
88 4835
88 6284
88 6118
130 2381
130 12
130 3985
130 3438
4410 12
5454 6713
9232 2381
4824 12
9233 2381
4420 3985
7083 18048
5382 4803
2984 6713
2943 1246
3638 12
1081 12
4066 2381
4066 12
1084 2525
149 2381
12346 3438
2381 631
2381 5130
2381 2
2381 3182
2381 516
2381 2724
2381 5588
2381 2678
2381 1275
2381 4632
2381 12
2381 10534
2381 3820
2381 4822
2381 7332
2381 8053
2381 13268
2381 3428
2381 506
2381 4446
2381 6079
2381 18049
2381 6166
2381 5453
2381 18050
2381 18051
2381 6118
2381 7577
2381 214
2381 9917
2381 1213
2381 4825
2381 3526
2381 1856
2381 11266
1129 12
1129 6713
194 3985
3203 6241
4616 3985
9535 6891
1163 6713
4825 12
6241 6713
1199 6713
2860 12
1213 12
5006 12
3369 2367
7237 12
2801 12
5248 3985
1246 1579
5772 18
107 3985
107 6713
2430 3700
2430 1559
158 10458
158 10457
158 10374
158 18052
158 10454
158 16859
1818 270
1264 3985
1265 723
1265 12
175 723
175 6713
175 3985
5185 2177
162 1998
162 6104
2456 10513
1275 12
1275 6713
1275 3438
4632 6713
4632 12
55 4115
3289 3129
6713 2942
6713 6678
6713 9698
6713 9567
6713 4530
6713 18053
6713 14059
6713 18054
6713 1330
6713 18055
6713 3376
6713 18056
6713 3428
6713 10876
6713 9253
6713 9489
6713 10182
6713 12511
6713 13738
6713 255
6713 2967
3985 3926
3985 86
3985 3150
3985 18056
3985 6638
3985 2290
3985 11407
3985 3595
3985 5595
3985 1665
3985 4164
3985 502
3985 10865
3985 18057
3985 18058
3985 8053
3985 1770
3985 7382
3985 916
3985 9946
3985 16015
3985 1946
3985 9042
3985 9075
3985 7424
3438 10795
3438 4354
3438 12176
3438 11139
3438 5165
3438 6284
3438 8309
3438 13654
3438 7283
3438 18059
3438 18060
3438 8494
3438 12385
3438 7991
3438 7329
1288 4549
1288 3853
80 723
2724 12
6 9141
7075 12
1299 12
1302 4132
7806 4848
3942 1571
142 12
6652 7114
247 9952
4835 723
4835 12
4135 4434
4135 4252
3853 4549
2459 723
13254 12
3428 12
2476 3708
5502 11030
26 1535
6920 723
6920 12
7765 4143
8110 17586
4143 3185
2 12
11075 723
1439 723
10560 17054
4242 10585
6101 12
11023 11182
3317 12
4438 723
2395 723
6118 723
6118 12
12 12247
12 8759
12 6518
12 3416
12 6141
12 4753
12 10602
12 3826
12 5011
12 13650
12 4822
12 6878
12 10017
12 18061
12 6189
12 5075
12 4494
12 848
12 506
12 12642
12 10597
12 7341
12 10283
12 18007
12 18049
12 18062
12 3526
12 9266
12 6095
12 10064
1597 18063
4183 723
5100 7256
18064 4905
5241 723
1791 3242
10191 723
3867 723
17724 723
5319 11931
18065 518
723 12247
723 18056
723 1477
723 18066
723 9395
723 4093
